timestamp,demand_mw,Northern_Region_mw,Western_Region_mw,Eastern_Region_mw,Southern_Region_mw,NorthEastern_Region_mw
2019-07-10 17:00:00,158048.09,53725.12,45811.8,16865.83,39602.61,2042.73
2019-07-10 18:00:00,157215.3,52414.96,45845.31,17863.25,38706.21,2385.58
2019-07-10 19:00:00,163248.58,54944.25,46248.69,19744.26,39768.06,2543.31
2019-07-10 20:00:00,165845.68,57816.51,46034.79,19726.26,39787.6,2480.52
2019-07-10 21:00:00,165738.92,58253.45,45586.96,19559.45,40011.54,2327.51
2019-07-10 22:00:00,165529.68,59216.71,45588.37,19369.2,39238.82,2116.57
2019-07-10 23:00:00,161396.63,58042.79,44951.48,19145.65,37310.06,1946.64
2019-07-11 00:00:00,156503.76,56317.72,43927.41,18500.99,35925.47,1832.16
2019-07-11 01:00:00,151702.27,54029.41,43199.7,17785.76,34927.77,1759.63
2019-07-11 02:00:00,147724.89,52162.1,42423.59,17240.96,34213.81,1684.43
2019-07-11 03:00:00,144619.04,50310.81,41632.61,16806.54,34253.84,1615.24
2019-07-11 04:00:00,143083.13,48902.93,41691.66,16333.26,34607.41,1547.87
2019-07-11 05:00:00,146374.2,49521.12,42992.96,15292.19,37044.66,1523.27
2019-07-11 06:00:00,149849.36,49492.14,44877.57,14737.55,39113.24,1628.86
2019-07-11 07:00:00,151475.92,48341.41,45539.89,14724.03,41173.92,1696.66
2019-07-11 08:00:00,149597.37,47372.14,45188.83,14684.33,40644.59,1707.47
2019-07-11 09:00:00,152147.51,48163.54,46280.73,15081.19,40932.0,1690.06
2019-07-11 10:00:00,152361.16,47851.3,46595.68,15360.02,40844.55,1709.61
2019-07-11 11:00:00,152049.0,47763.74,46531.46,15636.02,40385.57,1732.21
2019-07-11 12:00:00,151828.73,48917.4,46113.62,15496.09,39586.51,1715.11
2019-07-11 13:00:00,152718.68,50558.19,45612.98,15408.12,39454.81,1684.58
2019-07-11 14:00:00,157027.78,53665.7,45943.16,15541.52,40235.61,1641.79
2019-07-11 15:00:00,159565.48,55092.4,46623.37,15890.07,40273.2,1686.44
2019-07-11 16:00:00,158384.05,54359.06,46853.72,15948.5,39422.78,1800.0
2019-07-11 17:00:00,155186.52,52472.42,46722.06,15581.55,38410.56,1999.92
2019-07-11 18:00:00,156320.64,52201.23,46624.45,16643.07,38489.68,2362.2
2019-07-11 19:00:00,164278.86,55301.91,47664.75,18717.18,40105.99,2489.02
2019-07-11 20:00:00,168076.65,57694.27,47994.66,19252.18,40711.25,2424.28
2019-07-11 21:00:00,167680.63,58306.33,47269.1,19277.64,40524.29,2303.26
2019-07-11 22:00:00,167409.0,59531.38,47285.34,18967.76,39564.92,2059.6
2019-07-11 23:00:00,164027.98,58462.69,46875.08,18778.85,38018.03,1893.32
2019-07-12 00:00:00,159833.16,57619.0,45929.29,18345.1,36139.32,1800.44
2019-07-12 01:00:00,155012.86,55198.93,44741.05,17693.98,35646.76,1732.15
2019-07-12 02:00:00,150859.1,52730.38,43911.15,17110.92,35447.4,1659.26
2019-07-12 03:00:00,147992.86,50544.7,43686.38,16695.59,35449.2,1616.99
2019-07-12 04:00:00,146709.61,49249.93,43698.8,16334.05,35850.01,1576.81
2019-07-12 05:00:00,149098.71,49387.67,44986.93,15499.34,37651.11,1573.66
2019-07-12 06:00:00,152445.29,48798.11,46889.59,15213.21,39883.62,1660.75
2019-07-12 07:00:00,153561.39,47950.04,47290.37,15691.97,40864.99,1764.02
2019-07-12 08:00:00,153977.5,48444.6,47128.59,16153.98,40504.31,1746.01
2019-07-12 09:00:00,157650.43,49581.05,47839.8,16477.33,42012.2,1740.05
2019-07-12 10:00:00,159823.04,50766.59,47955.68,16922.57,42379.48,1798.72
2019-07-12 11:00:00,160584.84,52048.94,47840.32,17154.01,41793.3,1748.27
2019-07-12 12:00:00,160003.26,52717.24,47427.76,17069.18,41067.89,1721.19
2019-07-12 13:00:00,160771.12,53483.58,47053.93,17102.19,41416.7,1714.72
2019-07-12 14:00:00,163185.66,55582.9,47673.47,17024.79,41152.45,1752.05
2019-07-12 15:00:00,164263.39,55953.75,48048.51,16949.15,41614.95,1697.02
2019-07-12 16:00:00,162006.0,55287.96,47257.27,16281.25,41426.02,1753.51
2019-07-12 17:00:00,158869.82,53738.31,46697.89,15912.17,40622.09,1899.36
2019-07-12 18:00:00,158624.64,52932.31,46284.31,17269.92,39881.46,2256.64
2019-07-12 19:00:00,166263.78,55443.55,47579.91,19413.71,41497.26,2329.35
2019-07-12 20:00:00,168989.89,57916.1,47680.58,19841.51,41237.63,2314.07
2019-07-12 21:00:00,168640.33,58555.65,46819.24,19884.11,41100.79,2280.53
2019-07-12 22:00:00,168364.61,59404.08,46972.63,19654.18,40210.36,2123.35
2019-07-12 23:00:00,165250.07,58785.8,46833.4,19131.08,38536.48,1963.3
2019-07-13 00:00:00,162310.79,58565.14,45828.31,18321.97,37861.22,1734.15
2019-07-13 01:00:00,158359.59,57110.81,45078.38,17664.58,36820.66,1685.17
2019-07-13 02:00:00,155178.93,55374.82,44441.38,16966.85,36747.31,1648.59
2019-07-13 03:00:00,152076.31,53402.33,44022.81,16529.97,36515.23,1605.96
2019-07-13 04:00:00,150142.82,51938.49,43989.76,16259.07,36363.61,1591.89
2019-07-13 05:00:00,151054.05,51427.17,45246.63,15554.39,37220.79,1605.07
2019-07-13 06:00:00,153766.89,50736.22,46882.56,15478.78,38981.45,1687.89
2019-07-13 07:00:00,153004.01,49073.94,46720.68,15713.08,39714.48,1781.83
2019-07-13 08:00:00,152638.6,47921.53,46634.9,16286.58,39967.77,1827.82
2019-07-13 09:00:00,153917.66,47751.36,47450.54,16521.78,40390.16,1803.81
2019-07-13 10:00:00,154993.96,48597.93,47691.32,16678.54,40236.87,1789.3
2019-07-13 11:00:00,156080.09,49155.65,47895.79,17079.76,40151.26,1797.63
2019-07-13 12:00:00,158152.19,51162.63,47929.34,17199.65,40069.32,1791.24
2019-07-13 13:00:00,158287.54,51713.93,47385.17,17015.97,40388.83,1783.64
2019-07-13 14:00:00,160922.93,53650.93,48256.31,16700.54,40487.71,1827.43
2019-07-13 15:00:00,161695.34,53864.49,48168.18,17038.52,40744.82,1879.34
2019-07-13 16:00:00,160370.97,53492.88,47969.51,16725.95,40290.96,1891.67
2019-07-13 17:00:00,155828.27,51997.04,47331.57,16253.93,38248.58,1997.14
2019-07-13 18:00:00,155724.35,51363.93,46894.41,17504.92,37618.24,2342.85
2019-07-13 19:00:00,163946.02,53815.01,48318.58,19656.34,39611.87,2544.21
2019-07-13 20:00:00,165604.8,55793.14,48203.9,19862.58,39216.54,2528.63
2019-07-13 21:00:00,165698.5,56735.99,47501.7,19482.34,39591.94,2386.53
2019-07-13 22:00:00,166203.38,58166.57,47315.62,19023.47,39470.59,2227.14
2019-07-13 23:00:00,164426.28,58421.45,47367.32,18520.02,38043.13,2074.36
2019-07-14 00:00:00,160585.86,57614.68,46717.36,17760.05,36519.12,1974.65
2019-07-14 01:00:00,156828.54,56622.24,45686.04,17042.84,35601.84,1875.57
2019-07-14 02:00:00,153590.88,55112.43,45122.26,16685.83,34900.16,1770.2
2019-07-14 03:00:00,150465.49,53240.04,44533.36,16344.34,34648.48,1699.27
2019-07-14 04:00:00,149380.56,52082.82,44315.42,16204.51,35183.88,1593.93
2019-07-14 05:00:00,149345.47,50987.04,45234.13,15402.53,36186.18,1535.58
2019-07-14 06:00:00,149832.06,49933.74,46438.51,14835.2,37029.51,1595.11
2019-07-14 07:00:00,149313.37,48526.73,46619.0,14917.09,37572.04,1678.51
2019-07-14 08:00:00,147476.19,47100.6,46279.19,15608.05,36817.63,1670.71
2019-07-14 09:00:00,147354.75,46114.92,46206.87,16027.91,37390.98,1614.07
2019-07-14 10:00:00,146290.74,45342.9,45811.77,16293.1,37261.3,1581.68
2019-07-14 11:00:00,147062.81,45596.69,46032.59,16799.67,37021.41,1612.46
2019-07-14 12:00:00,147403.39,46422.58,45695.52,17054.12,36614.36,1616.8
2019-07-14 13:00:00,147101.1,47368.72,45034.38,16988.46,36135.59,1573.96
2019-07-14 14:00:00,149509.27,49057.68,45540.92,17274.06,36060.35,1576.26
2019-07-14 15:00:00,150610.42,48948.91,45780.84,17628.89,36661.12,1590.66
2019-07-14 16:00:00,147906.69,47653.68,45376.16,17436.87,35776.59,1663.4
2019-07-14 17:00:00,145531.52,46752.19,44918.52,16851.35,35222.67,1786.79
2019-07-14 18:00:00,146222.47,46772.37,44409.22,17651.84,35284.19,2104.84
2019-07-14 19:00:00,156772.14,50564.39,46273.83,20124.7,37522.61,2286.6
2019-07-14 20:00:00,160528.29,53608.48,46723.52,20318.47,37628.12,2249.71
2019-07-14 21:00:00,160458.21,53976.48,46671.22,20374.77,37319.19,2116.55
2019-07-14 22:00:00,161765.68,54904.13,47242.64,20336.48,37353.54,1928.88
2019-07-14 23:00:00,160250.87,54357.9,47292.35,20612.44,36212.59,1775.59
2019-07-15 00:00:00,160588.87,57614.68,46717.36,17760.05,36519.12,1977.66
2019-07-15 01:00:00,156823.78,56622.24,45686.04,17042.84,35601.84,1870.81
2019-07-15 02:00:00,153585.77,55112.43,45122.26,16685.83,34900.16,1765.1
2019-07-15 03:00:00,150467.86,53240.04,44533.36,16344.34,34648.48,1701.64
2019-07-15 04:00:00,149374.93,52082.82,44315.42,16204.51,35183.88,1588.31
2019-07-15 05:00:00,149350.6,50987.04,45234.13,15402.53,36186.18,1540.71
2019-07-15 06:00:00,149847.16,49933.74,46438.51,14835.2,37029.51,1610.21
2019-07-15 07:00:00,149330.56,48526.73,46619.0,14917.09,37572.04,1695.7
2019-07-15 08:00:00,147483.38,47100.6,46279.19,15608.05,36817.63,1677.91
2019-07-15 09:00:00,147336.5,46114.92,46206.87,16027.91,37390.98,1595.82
2019-07-15 10:00:00,146281.28,45342.9,45811.77,16293.1,37261.3,1572.22
2019-07-15 11:00:00,147040.13,45596.69,46032.59,16799.67,37021.41,1589.77
2019-07-15 12:00:00,147406.75,46422.58,45695.52,17054.12,36614.36,1620.15
2019-07-15 13:00:00,147103.34,47368.72,45034.38,16988.46,36135.59,1576.19
2019-07-15 14:00:00,151400.14,49774.05,46712.15,17274.06,36060.35,1579.54
2019-07-15 15:00:00,160819.02,50933.15,50487.37,19082.9,38672.08,1643.52
2019-07-15 16:00:00,156317.18,46810.14,50117.43,19252.98,38423.55,1713.07
2019-07-15 17:00:00,154118.88,46371.54,49207.3,18284.67,38446.21,1809.16
2019-07-15 18:00:00,152470.59,44696.16,48498.0,18567.98,38518.83,2189.62
2019-07-15 19:00:00,161583.59,47446.79,49573.21,21096.94,41082.81,2383.85
2019-07-15 20:00:00,164503.21,50249.41,49980.38,21749.85,40184.46,2339.12
2019-07-15 21:00:00,163686.19,50335.15,49584.75,21942.97,39637.95,2185.37
2019-07-15 22:00:00,164068.69,50695.53,49902.06,21908.64,39590.71,1971.75
2019-07-15 23:00:00,161740.34,50128.89,50176.93,21806.7,37854.51,1773.31
2019-07-16 00:00:00,157169.74,48279.63,49044.55,21531.48,36669.62,1644.47
2019-07-16 01:00:00,152606.44,46300.07,47991.64,20992.12,35761.06,1561.54
2019-07-16 02:00:00,148468.94,44513.62,47054.66,20432.2,34953.07,1515.38
2019-07-16 03:00:00,145619.96,42730.07,46471.61,20052.56,34909.69,1456.02
2019-07-16 04:00:00,144253.28,41442.37,46339.22,19742.26,35309.33,1420.11
2019-07-16 05:00:00,145720.11,41697.24,47052.67,18720.71,36771.95,1477.55
2019-07-16 06:00:00,150366.95,42718.31,49028.05,17824.05,39203.48,1593.06
2019-07-16 07:00:00,152584.16,42339.1,49652.47,17793.89,41120.78,1677.93
2019-07-16 08:00:00,150825.86,42233.36,49129.49,17927.73,39839.43,1695.85
2019-07-16 09:00:00,153146.13,43928.87,49769.32,18459.77,39278.02,1710.14
2019-07-16 10:00:00,156051.66,44670.62,50317.17,19127.73,40210.61,1725.53
2019-07-16 11:00:00,157441.27,45664.45,50474.15,19278.25,40236.62,1787.8
2019-07-16 12:00:00,158431.9,45902.71,50237.57,19951.83,40562.93,1776.86
2019-07-16 13:00:00,156971.01,45442.55,50186.7,19417.15,40118.45,1806.16
2019-07-16 14:00:00,157708.48,46688.33,50692.18,18810.42,39725.48,1792.06
2019-07-16 15:00:00,158335.54,47357.76,51054.85,18347.57,39762.75,1812.61
2019-07-16 16:00:00,156923.64,46799.37,51106.24,18014.47,39136.88,1866.69
2019-07-16 17:00:00,155067.83,45990.93,50383.42,17603.73,39184.05,1905.7
2019-07-16 18:00:00,153984.38,45047.23,49045.26,17978.79,39662.77,2250.33
2019-07-16 19:00:00,162466.96,47344.96,49822.64,20668.17,42055.99,2575.2
2019-07-16 20:00:00,166505.75,50390.0,50737.17,21333.95,41557.38,2487.26
2019-07-16 21:00:00,166396.56,51120.46,50516.5,21548.61,40863.34,2347.66
2019-07-16 22:00:00,166697.41,51767.59,50710.05,21342.17,40657.4,2220.2
2019-07-16 23:00:00,164311.16,50975.32,50796.86,21130.25,39358.07,2050.66
2019-07-17 00:00:00,159722.63,49343.75,49820.68,20465.98,38153.03,1939.19
2019-07-17 01:00:00,155664.5,47623.36,49080.7,19985.1,37160.73,1814.61
2019-07-17 02:00:00,151712.17,45787.86,48125.68,19582.46,36477.04,1739.13
2019-07-17 03:00:00,148442.68,44047.43,47520.79,19245.76,35972.55,1656.14
2019-07-17 04:00:00,147057.85,42949.74,47218.04,18838.12,36516.92,1535.03
2019-07-17 05:00:00,149216.1,43363.77,48018.79,17798.99,38477.6,1556.95
2019-07-17 06:00:00,153828.04,44234.32,50176.92,16805.63,40980.75,1630.42
2019-07-17 07:00:00,155289.26,43643.47,50500.01,17217.41,42228.28,1700.1
2019-07-17 08:00:00,154580.71,43832.83,50123.66,17668.64,41190.13,1765.44
2019-07-17 09:00:00,157823.68,45045.21,51065.49,18182.06,41762.73,1768.18
2019-07-17 10:00:00,159640.5,45282.42,51195.15,18854.78,42464.46,1843.69
2019-07-17 11:00:00,161207.83,46249.77,51815.48,19024.56,42254.75,1863.28
2019-07-17 12:00:00,161747.28,47193.44,51439.17,19296.48,41905.43,1912.76
2019-07-17 13:00:00,160821.4,47604.54,50924.04,19338.4,41008.01,1946.42
2019-07-17 14:00:00,163300.63,49520.43,51545.66,19138.23,40997.95,2098.36
2019-07-17 15:00:00,164199.15,50308.61,52050.21,18949.41,40840.08,2050.84
2019-07-17 16:00:00,161997.11,49147.21,51791.35,18587.02,40490.89,1980.63
2019-07-17 17:00:00,158561.48,47693.55,50665.81,17766.99,40403.83,2031.3
2019-07-17 18:00:00,156805.25,47219.0,49324.06,18205.81,39680.39,2375.99
2019-07-17 19:00:00,165508.89,49719.42,50365.83,21240.01,41588.19,2595.44
2019-07-17 20:00:00,168720.89,52043.77,50749.12,21818.76,41478.45,2630.8
2019-07-17 21:00:00,169501.77,52482.53,50865.28,21924.92,41783.71,2445.32
2019-07-17 22:00:00,169941.86,53394.82,51285.21,21765.45,41163.7,2332.69
2019-07-17 23:00:00,168180.3,53289.03,51577.4,21958.08,39187.98,2167.81
2019-07-18 00:00:00,163677.36,51717.65,50321.9,21644.86,37953.84,2039.12
2019-07-18 01:00:00,160249.44,50708.67,49410.25,21256.8,36891.85,1981.87
2019-07-18 02:00:00,156604.43,49118.52,48331.49,20858.07,36354.22,1942.13
2019-07-18 03:00:00,153474.22,47325.55,47482.04,20716.35,36127.55,1822.74
2019-07-18 04:00:00,151887.38,45879.55,47469.91,20392.97,36349.85,1795.1
2019-07-18 05:00:00,153146.41,45786.15,48503.52,19181.09,37958.78,1716.87
2019-07-18 06:00:00,156970.65,46285.76,50545.3,17969.31,40460.97,1709.31
2019-07-18 07:00:00,159327.99,46216.23,50985.11,18241.44,42080.29,1804.92
2019-07-18 08:00:00,158589.66,46455.09,50499.27,18858.69,40956.3,1820.31
2019-07-18 09:00:00,161771.24,48143.03,51484.86,19439.51,40898.47,1805.38
2019-07-18 10:00:00,164712.06,48735.57,52182.23,20028.05,41917.89,1848.32
2019-07-18 11:00:00,165865.77,49141.24,52444.48,20239.7,42085.89,1954.46
2019-07-18 12:00:00,165722.64,49095.75,52252.5,20163.97,42116.52,2093.91
2019-07-18 13:00:00,164217.6,48619.04,51797.26,20081.61,41618.45,2101.23
2019-07-18 14:00:00,165439.51,50233.12,52421.34,20010.44,40596.58,2178.03
2019-07-18 15:00:00,165479.95,50735.57,52395.76,20365.05,39804.27,2179.3
2019-07-18 16:00:00,162161.72,49625.57,51410.44,19801.5,39203.29,2120.92
2019-07-18 17:00:00,158385.21,48273.21,49981.91,18792.63,39287.4,2050.07
2019-07-18 18:00:00,158043.39,48692.1,48860.04,18945.37,39225.66,2320.22
2019-07-18 19:00:00,165344.24,50177.73,49721.99,21784.54,41097.67,2562.31
2019-07-18 20:00:00,167713.58,52642.72,49957.88,22345.01,40192.51,2575.46
2019-07-18 21:00:00,167387.07,52743.02,49877.58,22414.53,39886.46,2465.49
2019-07-18 22:00:00,168252.88,53751.68,50656.57,22284.82,39198.34,2361.47
2019-07-18 23:00:00,166565.95,53422.73,50814.72,22393.96,37616.44,2318.1
2019-07-19 00:00:00,163508.28,52450.95,50484.1,21916.0,36419.35,2237.88
2019-07-19 01:00:00,160735.38,52063.24,49673.4,21488.59,35330.25,2179.9
2019-07-19 02:00:00,157425.45,51065.77,48623.47,21067.41,34540.67,2128.14
2019-07-19 03:00:00,154987.79,50198.56,47866.98,20721.71,34144.45,2056.09
2019-07-19 04:00:00,153766.21,49856.31,47546.25,20243.06,34158.37,1962.22
2019-07-19 05:00:00,155210.04,49606.61,48635.27,19133.8,35930.26,1904.11
2019-07-19 06:00:00,158369.24,49621.38,50320.89,18008.34,38548.78,1869.85
2019-07-19 07:00:00,160242.96,49090.38,50569.02,18034.91,40605.11,1943.53
2019-07-19 08:00:00,161067.22,50190.16,50321.41,18345.49,40289.95,1920.2
2019-07-19 09:00:00,163009.53,51912.18,50933.92,18675.14,39554.74,1933.55
2019-07-19 10:00:00,165199.66,52502.63,51717.13,19179.12,39838.33,1962.45
2019-07-19 11:00:00,164920.11,52435.77,51735.63,19410.01,39352.07,1986.62
2019-07-19 12:00:00,164794.55,52529.32,51302.3,19306.93,39689.34,1966.67
2019-07-19 13:00:00,162748.86,51618.52,50961.02,19405.11,38818.94,1945.27
2019-07-19 14:00:00,164647.2,52747.28,51376.21,19675.53,38794.46,2053.73
2019-07-19 15:00:00,164677.09,52341.27,51307.45,19791.5,39194.32,2042.55
2019-07-19 16:00:00,162417.2,51365.58,50623.48,19287.07,39072.26,2068.81
2019-07-19 17:00:00,159477.03,50906.1,49542.63,18414.48,38508.93,2104.89
2019-07-19 18:00:00,157544.6,50151.46,48386.09,18621.87,37936.32,2448.87
2019-07-19 19:00:00,165141.42,52835.06,48799.48,21278.4,39486.33,2742.16
2019-07-19 20:00:00,168032.52,55479.45,49267.8,21913.66,38659.26,2712.34
2019-07-19 21:00:00,168671.4,55743.77,49054.47,22056.24,39174.5,2642.41
2019-07-19 22:00:00,168784.28,56570.37,49093.9,22131.98,38494.39,2493.64
2019-07-19 23:00:00,166328.38,56224.97,48940.77,22316.46,36475.12,2371.07
2019-07-20 00:00:00,163093.61,55163.13,48816.43,21938.18,34929.74,2246.12
2019-07-20 01:00:00,159820.96,54210.32,48184.0,21583.51,33676.96,2166.17
2019-07-20 02:00:00,155855.66,52821.98,47257.01,21105.49,32550.38,2120.79
2019-07-20 03:00:00,153009.33,51422.31,46568.13,20827.32,32162.74,2028.82
2019-07-20 04:00:00,152127.56,51219.48,46297.41,20428.24,32211.67,1970.75
2019-07-20 05:00:00,153142.31,51105.84,47067.7,19535.96,33534.07,1898.73
2019-07-20 06:00:00,155166.79,50700.11,48391.84,18451.45,35744.83,1878.56
2019-07-20 07:00:00,157990.69,51512.72,48480.08,18645.69,37471.76,1880.43
2019-07-20 08:00:00,158201.06,52143.19,48053.21,18995.69,37098.09,1910.89
2019-07-20 09:00:00,161001.7,54109.19,49025.86,19363.46,36573.18,1930.01
2019-07-20 10:00:00,162725.78,54934.53,49996.24,19488.3,36409.26,1897.46
2019-07-20 11:00:00,163809.56,55703.27,50397.59,19647.55,36188.35,1872.8
2019-07-20 12:00:00,164296.94,55692.97,50515.73,20066.06,36123.0,1899.18
2019-07-20 13:00:00,161973.88,53955.92,49991.12,20135.44,35947.41,1943.99
2019-07-20 14:00:00,161999.1,53690.87,50429.37,19738.78,36124.44,2015.63
2019-07-20 15:00:00,162248.55,53367.59,50631.37,20026.3,36141.84,2081.45
2019-07-20 16:00:00,159857.62,51886.41,49799.83,19607.12,36491.16,2073.09
2019-07-20 17:00:00,156405.38,50544.16,48561.59,18693.53,36503.99,2102.12
2019-07-20 18:00:00,155553.44,49921.66,47272.39,18962.68,36959.23,2437.47
2019-07-20 19:00:00,164855.91,52538.39,48210.17,21662.94,39737.5,2706.91
2019-07-20 20:00:00,167939.64,55605.67,48198.22,22173.31,39261.44,2700.99
2019-07-20 21:00:00,167910.21,56357.15,47579.33,22269.53,39095.52,2608.69
2019-07-20 22:00:00,167861.43,56796.59,47769.46,22270.73,38617.36,2407.3
2019-07-20 23:00:00,165824.14,56292.16,47789.33,22474.27,36924.07,2344.31
2019-07-21 00:00:00,161774.17,55554.88,46930.19,21933.94,35148.52,2206.63
2019-07-21 01:00:00,159022.91,54919.95,45901.02,21378.76,34738.39,2084.79
2019-07-21 02:00:00,155765.64,54087.54,44911.55,20924.09,33813.65,2028.81
2019-07-21 03:00:00,153160.94,52821.23,44272.5,20804.82,33297.66,1964.73
2019-07-21 04:00:00,151435.36,51347.83,43899.53,20561.53,33733.19,1893.29
2019-07-21 05:00:00,150440.56,50555.18,43926.19,19457.64,34688.74,1812.81
2019-07-21 06:00:00,150702.25,50406.25,44769.91,18249.99,35504.48,1771.62
2019-07-21 07:00:00,151496.75,50571.75,44826.04,18115.89,36161.86,1821.2
2019-07-21 08:00:00,151179.92,50716.66,44160.94,18428.95,36037.92,1835.44
2019-07-21 09:00:00,152322.15,51514.82,44405.59,18514.31,36087.97,1799.46
2019-07-21 10:00:00,152742.01,51694.15,44713.98,18783.89,35809.92,1740.08
2019-07-21 11:00:00,155086.19,53044.4,45287.77,19067.84,35924.52,1761.66
2019-07-21 12:00:00,155940.4,53696.75,45411.9,19425.95,35635.78,1770.02
2019-07-21 13:00:00,154952.03,53477.61,45556.05,19344.52,34825.78,1748.08
2019-07-21 14:00:00,156347.82,53867.77,46535.25,19453.43,34725.91,1765.45
2019-07-21 15:00:00,155456.86,52589.98,46691.93,19828.95,34590.98,1755.01
2019-07-21 16:00:00,149350.83,50573.68,45895.8,19486.03,31609.8,1785.52
2019-07-21 17:00:00,145178.65,49194.46,44579.13,18511.41,31041.44,1852.2
2019-07-21 18:00:00,144234.22,48527.27,43611.44,18633.76,31239.03,2222.72
2019-07-21 19:00:00,153417.6,50908.87,45082.6,21134.42,33791.96,2499.75
2019-07-21 20:00:00,159175.62,55128.34,46484.9,21588.38,33469.39,2504.61
2019-07-21 21:00:00,161053.16,56250.78,46534.85,21814.92,34038.61,2413.99
2019-07-21 22:00:00,161889.59,57266.06,47082.53,21885.0,33394.51,2261.5
2019-07-21 23:00:00,160823.57,57042.01,47264.83,22074.79,32343.42,2098.52
2019-07-22 00:00:00,158931.24,57069.43,46402.19,21739.59,31717.71,2002.32
2019-07-22 01:00:00,155979.6,56188.85,45437.73,21332.65,31046.21,1974.16
2019-07-22 02:00:00,152168.55,54769.98,44598.43,20833.03,30081.76,1885.35
2019-07-22 03:00:00,151067.94,53482.19,43790.82,20563.7,31411.26,1819.97
2019-07-22 04:00:00,149306.17,52630.21,43435.2,20263.88,31204.23,1772.65
2019-07-22 05:00:00,149798.75,52475.69,44231.55,19372.22,32006.98,1712.32
2019-07-22 06:00:00,152815.79,52357.68,45712.6,18366.11,34615.18,1764.21
2019-07-22 07:00:00,156771.08,53374.29,46059.63,18307.78,37208.09,1821.3
2019-07-22 08:00:00,157044.89,53899.55,46359.91,18736.76,36214.09,1834.58
2019-07-22 09:00:00,160677.07,56045.41,47612.48,19072.64,36139.91,1806.64
2019-07-22 10:00:00,163502.85,56947.28,48272.67,19577.81,36902.77,1802.32
2019-07-22 11:00:00,163983.28,57254.85,48545.23,19644.21,36795.71,1743.29
2019-07-22 12:00:00,163883.16,57193.06,48586.4,19567.47,36782.14,1754.09
2019-07-22 13:00:00,162007.99,57079.53,48471.62,19017.47,35674.59,1764.79
2019-07-22 14:00:00,164220.7,58130.49,49533.07,18982.72,35741.95,1832.46
2019-07-22 15:00:00,165180.9,57800.44,50261.41,19463.43,35803.74,1851.9
2019-07-22 16:00:00,162956.02,56557.02,49646.25,19159.75,35725.99,1867.02
2019-07-22 17:00:00,159509.66,55615.76,48658.54,18245.86,35069.35,1920.16
2019-07-22 18:00:00,157966.69,54535.43,47419.99,18788.81,34930.49,2291.96
2019-07-22 19:00:00,165841.2,56046.36,48885.11,21396.93,36958.51,2554.3
2019-07-22 20:00:00,170150.97,58495.4,50160.98,21794.44,37174.12,2526.03
2019-07-22 21:00:00,168570.17,58814.85,49456.34,21780.05,36107.65,2411.28
2019-07-22 22:00:00,167792.5,59266.39,49558.67,21761.96,34956.67,2248.81
2019-07-22 23:00:00,165866.81,59546.96,49662.71,21982.79,32578.33,2096.02
2019-07-23 00:00:00,162254.96,58860.5,48372.42,21713.04,31325.14,1983.86
2019-07-23 01:00:00,159587.73,58352.04,47491.72,21215.24,30636.94,1891.79
2019-07-23 02:00:00,157041.53,57555.52,46948.96,20859.0,29840.21,1837.84
2019-07-23 03:00:00,155239.72,56652.88,46716.89,20411.76,29668.96,1789.24
2019-07-23 04:00:00,154276.15,55528.84,46433.94,20364.53,30245.58,1703.27
2019-07-23 05:00:00,155595.18,54660.66,47179.42,19481.64,32641.37,1632.08
2019-07-23 06:00:00,157866.34,54217.61,48163.96,18408.37,35366.66,1709.75
2019-07-23 07:00:00,159967.83,53851.05,48326.04,18280.03,37722.91,1787.8
2019-07-23 08:00:00,161801.55,54569.56,48454.79,18566.75,38444.11,1766.36
2019-07-23 09:00:00,163985.09,56100.79,49777.59,18997.43,37351.68,1757.6
2019-07-23 10:00:00,166109.55,57359.66,50480.21,19217.74,37277.05,1774.89
2019-07-23 11:00:00,166691.72,58172.21,50670.88,19627.31,36480.96,1740.36
2019-07-23 12:00:00,167130.95,59305.62,50363.31,19634.74,36093.99,1733.29
2019-07-23 13:00:00,166024.97,59302.95,50272.58,18889.32,35823.57,1736.55
2019-07-23 14:00:00,166408.94,60074.39,51186.53,18585.05,34812.74,1750.24
2019-07-23 15:00:00,168072.81,59629.95,51705.12,18753.49,36121.34,1862.92
2019-07-23 16:00:00,166430.55,58876.38,51283.99,18195.99,36166.11,1908.08
2019-07-23 17:00:00,165019.69,58728.46,50510.61,17446.37,36353.5,1980.75
2019-07-23 18:00:00,162975.55,58120.58,49247.68,17711.65,35658.11,2237.55
2019-07-23 19:00:00,168778.83,59070.34,49744.88,20244.44,37230.06,2489.12
2019-07-23 20:00:00,170681.06,60878.69,50266.35,20971.21,36031.83,2532.98
2019-07-23 21:00:00,170902.2,61149.36,50128.02,21185.63,36001.41,2437.78
2019-07-23 22:00:00,170766.34,61786.91,50343.02,21433.64,34977.89,2224.88
2019-07-23 23:00:00,169313.97,62370.04,50048.6,21523.3,33315.67,2056.35
2019-07-24 00:00:00,166525.14,61445.09,48865.46,21239.67,33045.05,1929.87
2019-07-24 01:00:00,164495.95,61076.61,47758.66,20700.94,33113.82,1845.91
2019-07-24 02:00:00,161631.29,60405.56,47174.18,20356.67,31915.45,1779.44
2019-07-24 03:00:00,159321.87,59251.12,46654.39,19972.79,31724.96,1718.61
2019-07-24 04:00:00,158058.65,58437.18,46206.84,19651.34,32143.69,1619.58
